dir,status,volume_returncode,relax_returncode,static_returncode,energy_source,energy_eV,free_energy_TOTEN_eV,lattice_type,atoms_per_cubic_cell,natoms,volume_A3,a_lattice_A,a_bcc_A,cell_a_A,cell_b_A,cell_c_A,relax_converged,note,structure_root,case_dir
Ag12Mn4,OK,0,0,0,static_OUTCAR,-65.2858232000,-65.2858309000,bcc,2.0,16,277.23225467,3.26025265,3.26025265,6.52050530,6.52050530,6.52050530,yes,CLEANED:0,BCC_SQS,Ag12Mn4
Ag12Mo4,OK,0,0,0,static_OUTCAR,-70.7787750900,-70.7783613500,bcc,2.0,16,273.64983351,3.24614863,3.24614863,6.49229725,6.49229725,6.49229725,yes,CLEANED:0,BCC_SQS,Ag12Mo4
Ag12Nb4,OK,0,0,0,static_OUTCAR,-69.0893026600,-69.0897819500,bcc,2.0,16,287.33842696,3.29939699,3.29939699,6.59879399,6.59879399,6.59879399,yes,CLEANED:0,BCC_SQS,Ag12Nb4
Ag12Ni4,OK,0,0,0,static_OUTCAR,-51.7101168500,-51.7093859700,bcc,2.0,16,258.07100093,3.18334034,3.18334034,6.36668068,6.36668068,6.36668068,yes,CLEANED:0,BCC_SQS,Ag12Ni4
Ag12Os4,OK,0,0,0,static_OUTCAR,-70.1028141100,-70.1020314300,bcc,2.0,16,266.21599804,3.21648394,3.21648394,6.43296789,6.43296789,6.43296789,yes,CLEANED:0,BCC_SQS,Ag12Os4
Ag12Pb4,OK,0,0,0,static_OUTCAR,-45.3297102100,-45.3298996900,bcc,2.0,16,339.48552896,3.48800495,3.48800495,6.97600991,6.97600991,6.97600991,yes,CLEANED:0,BCC_SQS,Ag12Pb4
Ag12Pd4,OK,0,0,0,static_OUTCAR,-53.5779639300,-53.5796163300,bcc,2.0,16,275.83944774,3.25478368,3.25478368,6.50956735,6.50956735,6.50956735,yes,CLEANED:0,BCC_SQS,Ag12Pd4
Ag12Pt4,OK,0,0,0,static_OUTCAR,-56.1957622600,-56.1953307600,bcc,2.0,16,275.10673084,3.25189921,3.25189921,6.50379842,6.50379842,6.50379842,yes,CLEANED:0,BCC_SQS,Ag12Pt4
Ag12Re4,OK,0,0,0,static_OUTCAR,-75.0262640700,-75.0256125800,bcc,2.0,16,267.29129542,3.22080879,3.22080879,6.44161758,6.44161758,6.44161758,yes,CLEANED:0,BCC_SQS,Ag12Re4
Ag12Rh4,OK,0,0,0,static_OUTCAR,-58.5970200900,-58.5945397300,bcc,2.0,16,269.35139530,3.22906223,3.22906223,6.45812445,6.45812445,6.45812445,yes,CLEANED:0,BCC_SQS,Ag12Rh4
Ag12Ru4,OK,0,0,0,static_OUTCAR,-63.9315273900,-63.9297037400,bcc,2.0,16,266.89829553,3.21922949,3.21922949,6.43845898,6.43845898,6.43845898,yes,CLEANED:0,BCC_SQS,Ag12Ru4
Ag12Sc4,OK,0,0,0,static_OUTCAR,-58.8148987800,-58.8177661000,bcc,2.0,16,304.50923666,3.36385160,3.36385160,6.72770320,6.72770320,6.72770320,yes,CLEANED:0,BCC_SQS,Ag12Sc4
Ag12Si4,OK,0,0,0,static_OUTCAR,-51.2441756500,-51.2457142500,bcc,2.0,16,277.23596866,3.26026721,3.26026721,6.52053442,6.52053442,6.52053442,yes,CLEANED:0,BCC_SQS,Ag12Si4
Ag12Sn4,OK,0,0,0,static_OUTCAR,-47.3230861500,-47.3232696300,bcc,2.0,16,319.16086304,3.41695989,3.41695989,6.83391979,6.83391979,6.83391979,yes,CLEANED:0,BCC_SQS,Ag12Sn4
Ag12Ta4,OK,0,0,0,static_OUTCAR,-75.1466373200,-75.1453564400,bcc,2.0,16,285.03138555,3.29054296,3.29054296,6.58108593,6.58108593,6.58108593,yes,CLEANED:0,BCC_SQS,Ag12Ta4
Ag12Tb4,OK,0,0,0,static_OUTCAR,-52.1349388600,-52.1363087700,bcc,2.0,16,336.07949682,3.47630076,3.47630076,6.95260153,6.95260153,6.95260153,yes,CLEANED:0,BCC_SQS,Ag12Tb4
Ag12Ti4,OK,0,0,0,static_OUTCAR,-61.9650985800,-61.9686292800,bcc,2.0,16,281.72193022,3.27775803,3.27775803,6.55551605,6.55551605,6.55551605,yes,CLEANED:0,BCC_SQS,Ag12Ti4
Ag12V4,OK,0,0,0,static_OUTCAR,-64.1359677400,-64.1380697600,bcc,2.0,16,275.05770902,3.25170604,3.25170604,6.50341209,6.50341209,6.50341209,yes,CLEANED:0,BCC_SQS,Ag12V4
Ag12W4,OK,0,0,0,static_OUTCAR,-77.0301045600,-77.0287335600,bcc,2.0,16,272.76836456,3.24265943,3.24265943,6.48531885,6.48531885,6.48531885,yes,CLEANED:0,BCC_SQS,Ag12W4
Ag12Y4,OK,0,0,0,static_OUTCAR,-59.7201456500,-59.7207299800,bcc,2.0,16,335.52478087,3.47438711,3.47438711,6.94877421,6.94877421,6.94877421,yes,CLEANED:0,BCC_SQS,Ag12Y4
Ag12Zn4,OK,0,0,0,static_OUTCAR,-37.0655882700,-37.0662852000,bcc,2.0,16,275.30845874,3.25269386,3.25269386,6.50538771,6.50538771,6.50538771,yes,CLEANED:0,BCC_SQS,Ag12Zn4
Ag12Zr4,OK,0,0,0,static_OUTCAR,-65.8626439200,-65.8644019100,bcc,2.0,16,306.28189655,3.37036638,3.37036638,6.74073275,6.74073275,6.74073275,yes,CLEANED:0,BCC_SQS,Ag12Zr4
Ag4Al12,OK,0,0,0,static_OUTCAR,-54.2685002900,-54.2672721900,bcc,2.0,16,277.74091568,3.26224538,3.26224538,6.52449077,6.52449077,6.52449077,yes,CLEANED:0,BCC_SQS,Ag4Al12
Ag4Au12,OK,0,0,0,static_OUTCAR,-49.5859892600,-49.5882923000,bcc,2.0,16,287.07169811,3.29837576,3.29837576,6.59675152,6.59675152,6.59675152,yes,CLEANED:0,BCC_SQS,Ag4Au12
Ag4Be12,OK,0,0,0,static_OUTCAR,-52.8234711100,-52.8235202900,bcc,2.0,16,179.91695958,2.82267389,2.82267389,5.64534777,5.64534777,5.64534777,yes,CLEANED:0,BCC_SQS,Ag4Be12
Ag4Ca12,OK,0,0,0,static_OUTCAR,-35.1743118400,-35.1756784700,bcc,2.0,16,542.73999430,4.07850137,4.07850137,8.15700275,8.15700275,8.15700275,yes,CLEANED:0,BCC_SQS,Ag4Ca12
Ag4Co12,OK,0,0,0,static_OUTCAR,-90.2213904400,-90.2221675600,bcc,2.0,16,205.90574359,2.95251984,2.95251984,5.90503968,5.90503968,5.90503968,yes,CLEANED:0,BCC_SQS,Ag4Co12
Ag4Cr12,OK,0,0,0,static_OUTCAR,-117.3028827300,-117.3008808800,bcc,2.0,16,210.12531263,2.97255201,2.97255201,5.94510402,5.94510402,5.94510402,yes,CLEANED:0,BCC_SQS,Ag4Cr12
Ag4Cu12,OK,0,0,0,static_OUTCAR,-54.2019515000,-54.2045209300,bcc,2.0,16,216.07502902,3.00034732,3.00034732,6.00069463,6.00069463,6.00069463,yes,CLEANED:0,BCC_SQS,Ag4Cu12
Ag4Dy12,OK,0,0,0,static_OUTCAR,-65.7662233000,-65.7677184100,bcc,2.0,16,444.71401966,3.81648545,3.81648545,7.63297090,7.63297090,7.63297090,yes,CLEANED:0,BCC_SQS,Ag4Dy12
Ag4Er12,OK,0,0,0,static_OUTCAR,-65.1521451400,-65.1536353300,bcc,2.0,16,444.11600001,3.81477397,3.81477397,7.62954795,7.62954795,7.62954795,yes,CLEANED:0,BCC_SQS,Ag4Er12
Ag4Fe12,OK,0,0,0,static_OUTCAR,-105.6591766100,-105.6583007100,bcc,2.0,16,207.10400000,2.95823611,2.95823611,5.91647221,5.91647221,5.91647221,yes,CLEANED:0,BCC_SQS,Ag4Fe12
Ag4Ge12,OK,0,0,0,static_OUTCAR,-60.3179044500,-60.3170654700,bcc,2.0,16,307.26555659,3.37397063,3.37397063,6.74794126,6.74794126,6.74794126,yes,CLEANED:0,BCC_SQS,Ag4Ge12
Ag4Hf12,OK,0,0,0,static_OUTCAR,-128.5139511400,-128.5156786400,bcc,2.0,16,334.80692648,3.47190752,3.47190752,6.94381505,6.94381505,6.94381505,yes,CLEANED:0,BCC_SQS,Ag4Hf12
Ag4Ir12,OK,0,0,0,static_OUTCAR,-109.1866482700,-109.1872307000,bcc,2.0,16,246.59490094,3.13543668,3.13543668,6.27087337,6.27087337,6.27087337,yes,CLEANED:0,BCC_SQS,Ag4Ir12
Ag4La12,OK,0,0,0,static_OUTCAR,-70.1303259300,-70.1321164800,bcc,2.0,16,500.68208034,3.97030637,3.97030637,7.94061274,7.94061274,7.94061274,yes,CLEANED:0,BCC_SQS,Ag4La12
Ag4Mg12,OK,0,0,0,static_OUTCAR,-30.1635759000,-30.1645245400,bcc,2.0,16,324.78040761,3.43689775,3.43689775,6.87379550,6.87379550,6.87379550,yes,CLEANED:0,BCC_SQS,Ag4Mg12
Ag4Mn12,OK,0,0,0,static_OUTCAR,-111.9424710500,-111.9423514900,bcc,2.0,16,213.55400784,2.98863295,2.98863295,5.97726589,5.97726589,5.97726589,yes,CLEANED:0,BCC_SQS,Ag4Mn12
Ag4Mo12,OK,0,0,0,static_OUTCAR,-136.0548458500,-136.0561166200,bcc,2.0,16,258.40910207,3.18472991,3.18472991,6.36945982,6.36945982,6.36945982,yes,CLEANED:0,BCC_SQS,Ag4Mo12
Ag4Nb12,OK,0,0,0,static_OUTCAR,-129.2152527800,-129.2165672800,bcc,2.0,16,291.02499653,3.31344756,3.31344756,6.62689512,6.62689512,6.62689512,yes,CLEANED:0,BCC_SQS,Ag4Nb12
Ag4Ni12,OK,0,0,0,static_OUTCAR,-73.0475245900,-73.0476661000,bcc,2.0,16,202.05214296,2.93398456,2.93398456,5.86796913,5.86796913,5.86796913,yes,CLEANED:0,BCC_SQS,Ag4Ni12
Ag4Os12,OK,0,0,0,static_OUTCAR,-133.7320832500,-133.7310709100,bcc,2.0,16,236.67200000,3.09280328,3.09280328,6.18560657,6.18560657,6.18560657,yes,CLEANED:0,BCC_SQS,Ag4Os12
Ag4Pb12,OK,0,0,0,static_OUTCAR,-51.6864376400,-51.6859134900,bcc,2.0,16,502.68531842,3.97559441,3.97559441,7.95118882,7.95118882,7.95118882,yes,CLEANED:0,BCC_SQS,Ag4Pb12
Ag4Pd12,OK,0,0,0,static_OUTCAR,-72.9446067400,-72.9471667200,bcc,2.0,16,255.33627002,3.17205596,3.17205596,6.34411193,6.34411193,6.34411193,yes,CLEANED:0,BCC_SQS,Ag4Pd12
Ag4Pt12,OK,0,0,0,static_OUTCAR,-82.2040001600,-82.2060380200,bcc,2.0,16,258.83815912,3.18649155,3.18649155,6.37298311,6.37298311,6.37298311,yes,CLEANED:0,BCC_SQS,Ag4Pt12
Ag4Re12,OK,0,0,0,static_OUTCAR,-151.8343603900,-151.8349062800,bcc,2.0,16,247.84842814,3.14074054,3.14074054,6.28148108,6.28148108,6.28148108,yes,CLEANED:0,BCC_SQS,Ag4Re12
Ag4Rh12,OK,0,0,0,static_OUTCAR,-92.1182742200,-92.1201515900,bcc,2.0,16,241.56408282,3.11396785,3.11396785,6.22793571,6.22793571,6.22793571,yes,CLEANED:0,BCC_SQS,Ag4Rh12
Ag4Ru12,OK,0,0,0,static_OUTCAR,-112.7890647300,-112.7876601500,bcc,2.0,16,237.80372600,3.09772520,3.09772520,6.19545041,6.19545041,6.19545041,yes,CLEANED:0,BCC_SQS,Ag4Ru12
Ag4Sc12,OK,0,0,0,static_OUTCAR,-86.2879794500,-86.2890288400,bcc,2.0,16,357.56585705,3.54885851,3.54885851,7.09771703,7.09771703,7.09771703,yes,CLEANED:0,BCC_SQS,Ag4Sc12
Ag4Si12,OK,0,0,0,static_OUTCAR,-69.0320592400,-69.0318599300,bcc,2.0,16,258.98426970,3.18709102,3.18709102,6.37418204,6.37418204,6.37418204,yes,CLEANED:0,BCC_SQS,Ag4Si12
Ag4Sn12,OK,0,0,0,static_OUTCAR,-55.4037136200,-55.4036861000,bcc,2.0,16,409.50181643,3.71297435,3.71297435,7.42594869,7.42594869,7.42594869,yes,CLEANED:0,BCC_SQS,Ag4Sn12
Ag4Ta12,OK,0,0,0,static_OUTCAR,-149.3790229700,-149.3785948200,bcc,2.0,16,289.12359306,3.30621568,3.30621568,6.61243137,6.61243137,6.61243137,yes,CLEANED:0,BCC_SQS,Ag4Ta12
Ag4Tb12,OK,0,0,0,static_OUTCAR,-66.1100305300,-66.1112156300,bcc,2.0,16,450.23487359,3.83221366,3.83221366,7.66442732,7.66442732,7.66442732,yes,CLEANED:0,BCC_SQS,Ag4Tb12
Ag4Ti12,OK,0,0,0,static_OUTCAR,-103.1930440500,-103.1932822500,bcc,2.0,16,273.69418252,3.24632398,3.24632398,6.49264796,6.49264796,6.49264796,yes,CLEANED:0,BCC_SQS,Ag4Ti12
Ag4V12,OK,0,0,0,static_OUTCAR,-115.1920249000,-115.1896605500,bcc,2.0,16,232.03829035,3.07248584,3.07248584,6.14497168,6.14497168,6.14497168,yes,CLEANED:0,BCC_SQS,Ag4V12
Ag4W12,OK,0,0,0,static_OUTCAR,-158.7988987100,-158.7975396500,bcc,2.0,16,262.46310437,3.20129791,3.20129791,6.40259583,6.40259583,6.40259583,yes,CLEANED:0,BCC_SQS,Ag4W12
Ag4Y12,OK,0,0,0,static_OUTCAR,-88.4957590400,-88.4967537800,bcc,2.0,16,453.79151125,3.84227808,3.84227808,7.68455617,7.68455617,7.68455617,yes,CLEANED:0,BCC_SQS,Ag4Y12
Ag4Zn12,OK,0,0,0,static_OUTCAR,-23.9661605100,-23.9656324100,bcc,2.0,16,252.64963187,3.16089130,3.16089130,6.32178260,6.32178260,6.32178260,yes,CLEANED:0,BCC_SQS,Ag4Zn12
Ag4Zr12,OK,0,0,0,static_OUTCAR,-112.5613253300,-112.5620224600,bcc,2.0,16,344.20313330,3.50408751,3.50408751,7.00817503,7.00817503,7.00817503,yes,CLEANED:0,BCC_SQS,Ag4Zr12
Ag8Ag8,OK,0,0,0,static_OUTCAR,-42.9252833000,-42.9246527600,bcc,2.0,16,286.55506879,3.29639593,3.29639593,6.59279186,6.59279186,6.59279186,yes,CLEANED:0,BCC_SQS,Ag8Ag8
Ag8Al8,OK,0,0,0,static_OUTCAR,-51.7177093500,-51.7173953400,bcc,2.0,16,275.42168167,3.25313969,3.25313969,6.50627939,6.50627939,6.50627939,yes,CLEANED:0,BCC_SQS,Ag8Al8
Ag8Au8,OK,0,0,0,static_OUTCAR,-47.6891240100,-47.6906093000,bcc,2.0,16,286.81355293,3.29738679,3.29738679,6.59477359,6.59477359,6.59477359,yes,CLEANED:0,BCC_SQS,Ag8Au8
Ag8Be8,OK,0,0,0,static_OUTCAR,-48.4454977500,-48.4456019100,bcc,2.0,16,220.69765047,3.02159260,3.02159260,6.04318519,6.04318519,6.04318519,yes,CLEANED:0,BCC_SQS,Ag8Be8
Ag8Ca8,OK,0,0,0,static_OUTCAR,-38.7221059900,-38.7213395300,bcc,2.0,16,423.21243188,3.75395858,3.75395858,7.50791716,7.50791716,7.50791716,yes,CLEANED:0,BCC_SQS,Ag8Ca8
Ag8Co8,OK,0,0,0,static_OUTCAR,-72.0771877600,-72.0767228800,bcc,2.0,16,233.91143933,3.08073133,3.08073133,6.16146265,6.16146265,6.16146265,yes,CLEANED:0,BCC_SQS,Ag8Co8
Ag8Cr8,OK,0,0,0,static_OUTCAR,-86.4360596000,-86.4357882900,bcc,2.0,16,264.64057610,3.21012651,3.21012651,6.42025303,6.42025303,6.42025303,yes,CLEANED:0,BCC_SQS,Ag8Cr8
Ag8Cu8,OK,0,0,0,static_OUTCAR,-49.7814492500,-49.7831405400,bcc,2.0,16,240.84196956,3.11086187,3.11086187,6.22172374,6.22172374,6.22172374,yes,CLEANED:0,BCC_SQS,Ag8Cu8
Ag8Dy8,OK,0,0,0,static_OUTCAR,-59.5470589000,-59.5460551200,bcc,2.0,16,386.88957886,3.64333424,3.64333424,7.28666847,7.28666847,7.28666847,yes,CLEANED:0,BCC_SQS,Ag8Dy8
Ag8Er8,OK,0,0,0,static_OUTCAR,-59.3282424700,-59.3268123200,bcc,2.0,16,379.17530964,3.61895643,3.61895643,7.23791286,7.23791286,7.23791286,no,CLEANED:0,BCC_SQS,Ag8Er8
Ag8Fe8,OK,0,0,0,static_OUTCAR,-82.3277533300,-82.3269086200,bcc,2.0,16,241.31274294,3.11288748,3.11288748,6.22577496,6.22577496,6.22577496,yes,CLEANED:0,BCC_SQS,Ag8Fe8
Ag8Ge8,OK,0,0,0,static_OUTCAR,-54.6105858500,-54.6109665400,bcc,2.0,16,299.51543584,3.34536165,3.34536165,6.69072330,6.69072330,6.69072330,yes,CLEANED:0,BCC_SQS,Ag8Ge8
Ag8Hf8,OK,0,0,0,static_OUTCAR,-99.7496192700,-99.7498757600,bcc,2.0,16,317.57529728,3.41129210,3.41129210,6.82258420,6.82258420,6.82258420,yes,CLEANED:0,BCC_SQS,Ag8Hf8
Ag8Ir8,OK,0,0,0,static_OUTCAR,-85.4597621100,-85.4596883100,bcc,2.0,16,255.94833359,3.17458851,3.17458851,6.34917702,6.34917702,6.34917702,yes,CLEANED:0,BCC_SQS,Ag8Ir8
Ag8La8,OK,0,0,0,static_OUTCAR,-62.0553219100,-62.0555214700,bcc,2.0,16,432.27784654,3.78057331,3.78057331,7.56114662,7.56114662,7.56114662,yes,CLEANED:0,BCC_SQS,Ag8La8
Ag8Mg8,OK,0,0,0,static_OUTCAR,-35.9529870500,-35.9516151000,bcc,2.0,16,302.38241063,3.35600176,3.35600176,6.71200351,6.71200351,6.71200351,yes,CLEANED:0,BCC_SQS,Ag8Mg8
Ag8Mn8,OK,0,0,0,static_OUTCAR,-88.0305112500,-88.0286105700,bcc,2.0,16,264.29461076,3.20872704,3.20872704,6.41745407,6.41745407,6.41745407,yes,CLEANED:0,BCC_SQS,Ag8Mn8
Ag8Mo8,OK,0,0,0,static_OUTCAR,-100.7882845700,-100.7880217800,bcc,2.0,16,264.06040548,3.20777895,3.20777895,6.41555790,6.41555790,6.41555790,yes,CLEANED:0,BCC_SQS,Ag8Mo8
Ag8Nb8,OK,0,0,0,static_OUTCAR,-98.0154535300,-98.0156125800,bcc,2.0,16,288.50430406,3.30385341,3.30385341,6.60770682,6.60770682,6.60770682,yes,CLEANED:0,BCC_SQS,Ag8Nb8
Ag8Ni8,OK,0,0,0,static_OUTCAR,-61.4949154300,-61.4941921000,bcc,2.0,16,229.88101073,3.06293446,3.06293446,6.12586892,6.12586892,6.12586892,yes,CLEANED:0,BCC_SQS,Ag8Ni8
Ag8Os8,OK,0,0,0,static_OUTCAR,-100.2731482800,-100.2740549100,bcc,2.0,16,252.49893992,3.16026274,3.16026274,6.32052548,6.32052548,6.32052548,yes,CLEANED:0,BCC_SQS,Ag8Os8
Ag8Pb8,OK,0,0,0,static_OUTCAR,-48.2929450000,-48.2939057900,bcc,2.0,16,413.57875620,3.72525562,3.72525562,7.45051124,7.45051124,7.45051124,no,CLEANED:0,BCC_SQS,Ag8Pb8
Ag8Pd8,OK,0,0,0,static_OUTCAR,-63.5048896700,-63.5056966100,bcc,2.0,16,265.04431992,3.21175817,3.21175817,6.42351635,6.42351635,6.42351635,yes,CLEANED:0,BCC_SQS,Ag8Pd8
Ag8Pt8,OK,0,0,0,static_OUTCAR,-69.2811042200,-69.2791478900,bcc,2.0,16,265.93578147,3.21535500,3.21535500,6.43071000,6.43071000,6.43071000,yes,CLEANED:0,BCC_SQS,Ag8Pt8
Ag8Re8,OK,0,0,0,static_OUTCAR,-111.1855635900,-111.1864409300,bcc,2.0,16,255.16019893,3.17132668,3.17132668,6.34265337,6.34265337,6.34265337,yes,CLEANED:0,BCC_SQS,Ag8Re8
Ag8Rh8,OK,0,0,0,static_OUTCAR,-74.8243093400,-74.8272820900,bcc,2.0,16,254.54287433,3.16876709,3.16876709,6.33753418,6.33753418,6.33753418,yes,CLEANED:0,BCC_SQS,Ag8Rh8
Ag8Ru8,OK,0,0,0,static_OUTCAR,-86.9957733900,-86.9955535000,bcc,2.0,16,251.03972761,3.15416317,3.15416317,6.30832634,6.30832634,6.30832634,yes,CLEANED:0,BCC_SQS,Ag8Ru8
Ag8Sc8,OK,0,0,0,static_OUTCAR,-73.4144477500,-73.4141424200,bcc,2.0,16,328.13286474,3.44868277,3.44868277,6.89736555,6.89736555,6.89736555,yes,CLEANED:0,BCC_SQS,Ag8Sc8
Ag8Si8,OK,0,0,0,static_OUTCAR,-59.9913424700,-59.9905216600,bcc,2.0,16,272.27537177,3.24070469,3.24070469,6.48140938,6.48140938,6.48140938,no,CLEANED:0,BCC_SQS,Ag8Si8
Ag8Sn8,OK,0,0,0,static_OUTCAR,-51.1634179500,-51.1647130100,bcc,2.0,16,366.45461287,3.57802526,3.57802526,7.15605052,7.15605052,7.15605052,yes,CLEANED:0,BCC_SQS,Ag8Sn8
Ag8Ta8,OK,0,0,0,static_OUTCAR,-110.8152767300,-110.8158913500,bcc,2.0,16,286.02227630,3.29435166,3.29435166,6.58870333,6.58870333,6.58870333,yes,CLEANED:0,BCC_SQS,Ag8Ta8
Ag8Tb8,OK,0,0,0,static_OUTCAR,-59.6997511000,-59.6990939200,bcc,2.0,16,391.03187569,3.65629076,3.65629076,7.31258152,7.31258152,7.31258152,yes,CLEANED:0,BCC_SQS,Ag8Tb8
Ag8Ti8,OK,0,0,0,static_OUTCAR,-82.6518040900,-82.6519692700,bcc,2.0,16,278.89600000,3.26676153,3.26676153,6.53352306,6.53352306,6.53352306,yes,CLEANED:0,BCC_SQS,Ag8Ti8
Ag8V8,OK,0,0,0,static_OUTCAR,-87.9009841100,-87.9005707700,bcc,2.0,16,257.37074730,3.18045849,3.18045849,6.36091699,6.36091699,6.36091699,yes,CLEANED:0,BCC_SQS,Ag8V8
Ag8W8,OK,0,0,0,static_OUTCAR,-114.9217143600,-114.9213099300,bcc,2.0,16,265.38995823,3.21315370,3.21315370,6.42630739,6.42630739,6.42630739,yes,CLEANED:0,BCC_SQS,Ag8W8
Ag8Y8,OK,0,0,0,static_OUTCAR,-74.7267507400,-74.7254744900,bcc,2.0,16,391.61358210,3.65810292,3.65810292,7.31620583,7.31620583,7.31620583,yes,CLEANED:0,BCC_SQS,Ag8Y8
Ag8Zn8,OK,0,0,0,static_OUTCAR,-30.8223794800,-30.8238396100,bcc,2.0,16,262.97488291,3.20337731,3.20337731,6.40675461,6.40675461,6.40675461,yes,CLEANED:0,BCC_SQS,Ag8Zn8
Ag8Zr8,OK,0,0,0,static_OUTCAR,-89.4479147200,-89.4491772600,bcc,2.0,16,324.83026578,3.43707361,3.43707361,6.87414722,6.87414722,6.87414722,yes,CLEANED:0,BCC_SQS,Ag8Zr8
Al12Au4,OK,0,0,0,static_OUTCAR,-58.8874638400,-58.8874966500,bcc,2.0,16,276.56930028,3.25765179,3.25765179,6.51530359,6.51530359,6.51530359,yes,CLEANED:0,BCC_SQS,Al12Au4
Al12Be4,OK,0,0,0,static_OUTCAR,-56.3545128300,-56.3552566600,bcc,2.0,16,238.72578661,3.10172375,3.10172375,6.20344750,6.20344750,6.20344750,yes,CLEANED:0,BCC_SQS,Al12Be4
Al12Ca4,OK,0,0,0,static_OUTCAR,-52.7530877300,-52.7533282900,bcc,2.0,16,334.03017150,3.46922049,3.46922049,6.93844099,6.93844099,6.93844099,yes,CLEANED:0,BCC_SQS,Al12Ca4
Al12Co4,OK,0,0,0,static_OUTCAR,-75.5354001100,-75.5353815200,bcc,2.0,16,223.46378360,3.03416402,3.03416402,6.06832803,6.06832803,6.06832803,yes,CLEANED:0,BCC_SQS,Al12Co4
Al12Cr4,OK,0,0,0,static_OUTCAR,-82.3166380000,-82.3169810800,bcc,2.0,16,229.56111995,3.06151306,3.06151306,6.12302611,6.12302611,6.12302611,yes,CLEANED:0,BCC_SQS,Al12Cr4
Al12Cu4,OK,0,0,0,static_OUTCAR,-58.8836674400,-58.8837706500,bcc,2.0,16,246.01774710,3.13298862,3.13298862,6.26597723,6.26597723,6.26597723,yes,CLEANED:0,BCC_SQS,Al12Cu4
