material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
vasp-Ag3Gd1,Ag3Gd1,Ag,Gd,3.0,1.0,4.426342679525252,-5.6317707175,,VASP,L12,4.426342679525252
vasp-Ag3Ge1,Ag3Ge1,Ag,Ge,3.0,1.0,4.150285582971348,-3.0824066425,,VASP,L12,4.150285582971348
vasp-Ag3Hf1,Ag3Hf1,Ag,Hf,3.0,1.0,4.231000592722294,-4.313580385,,VASP,L12,4.231000592722294
vasp-Ag3Hg1,Ag3Hg1,Ag,Hg,3.0,1.0,4.227700577683716,-2.0498883825,,VASP,L12,4.227700577683716
vasp-Ag3Ho1,Ag3Ho1,Ag,Ho,3.0,1.0,4.205565893975459,-3.857395915,,VASP,L12,4.205565893975459
vasp-Ag3In1,Ag3In1,Ag,In,3.0,1.0,4.233920849466686,-2.7156395625,,VASP,L12,4.233920849466686
vasp-Ag3Ir1,Ag3Ir1,Ag,Ir,3.0,1.0,4.054251424501132,-3.851288885,,VASP,L12,4.054251424501132
vasp-Ag3La1,Ag3La1,Ag,La,3.0,1.0,4.527641919455219,-3.2698943525,,VASP,L12,4.527641919455219
vasp-Ag3Lu1,Ag3Lu1,Ag,Lu,3.0,1.0,4.338774167000734,-3.2872149575,,VASP,L12,4.338774167000734
vasp-Ag3Mg1,Ag3Mg1,Ag,Mg,3.0,1.0,4.158546633975389,-2.5816396075,,VASP,L12,4.158546633975389
vasp-Ag3Mn1,Ag3Mn1,Ag,Mn,3.0,1.0,4.112521575130599,-4.09551177,,VASP,L12,4.112521575130599
vasp-Ag3Mo1,Ag3Mo1,Ag,Mo,3.0,1.0,4.181737899162778,-4.054079125,,VASP,L12,4.181737899162778
vasp-Ag3Nb1,Ag3Nb1,Ag,Nb,3.0,1.0,4.2031411971948565,-4.0536542575,,VASP,L12,4.2031411971948565
vasp-Ag3Nd1,Ag3Nd1,Ag,Nd,3.0,1.0,4.48439146006044,-3.9445790375,,VASP,L12,4.48439146006044
vasp-Ag3Ni1,Ag3Ni1,Ag,Ni,3.0,1.0,3.997369602101982,-3.2292400075,,VASP,L12,3.997369602101982
vasp-Ag3Os1,Ag3Os1,Ag,Os,3.0,1.0,4.051572918705813,-4.052332535,,VASP,L12,4.051572918705813
vasp-Ag3Pb1,Ag3Pb1,Ag,Pb,3.0,1.0,4.347979965410436,-2.8586267575,,VASP,L12,4.347979965410436
vasp-Ag3Pd1,Ag3Pd1,Ag,Pd,3.0,1.0,4.085422341152231,-3.39989955,,VASP,L12,4.085422341152231
vasp-Ag3Pr1,Ag3Pr1,Ag,Pr,3.0,1.0,4.483693180967536,-3.6383946675,,VASP,L12,4.483693180967536
vasp-Ag3Pt1,Ag3Pt1,Ag,Pt,3.0,1.0,4.083188392120755,-3.5536940125,,VASP,L12,4.083188392120755
vasp-Ag3Re1,Ag3Re1,Ag,Re,3.0,1.0,4.070491274216379,-4.196272345,,VASP,L12,4.070491274216379
vasp-Ag3Rh1,Ag3Rh1,Ag,Rh,3.0,1.0,4.056933765316909,-3.6370791025,,VASP,L12,4.056933765316909
vasp-Ag3Ru1,Ag3Ru1,Ag,Ru,3.0,1.0,4.05683131039745,-3.7840434775,,VASP,L12,4.05683131039745
vasp-Ag3Sc1,Ag3Sc1,Ag,Sc,3.0,1.0,4.243368162897584,-3.7005213825,,VASP,L12,4.243368162897584
vasp-Ag3Si1,Ag3Si1,Ag,Si,3.0,1.0,4.07934148537613,-3.226870615,,VASP,L12,4.07934148537613
vasp-Ag3Sm1,Ag3Sm1,Ag,Sm,3.0,1.0,4.350751837003065,-4.8036922025,,VASP,L12,4.350751837003065
vasp-Ag3Sn1,Ag3Sn1,Ag,Sn,3.0,1.0,4.263975598902907,-3.013039205,,VASP,L12,4.263975598902907
vasp-Ag3Sr1,Ag3Sr1,Ag,Sr,3.0,1.0,4.516998735018376,-2.46054287,,VASP,L12,4.516998735018376
vasp-Ag3Ta1,Ag3Ta1,Ag,Ta,3.0,1.0,4.17275195607036,-4.3760558375,,VASP,L12,4.17275195607036
vasp-Ag3Tb1,Ag3Tb1,Ag,Tb,3.0,1.0,4.119276657574277,-4.5720217025,,VASP,L12,4.119276657574277
vasp-Ag3Tc1,Ag3Tc1,Ag,Tc,3.0,1.0,4.1404050423325245,-3.93100819,,VASP,L12,4.1404050423325245
vasp-Ag3Ti1,Ag3Ti1,Ag,Ti,3.0,1.0,4.160154365957208,-3.7690664325,,VASP,L12,4.160154365957208
vasp-Ag3Tm1,Ag3Tm1,Ag,Tm,3.0,1.0,5.171779731813626,-5.5948716025,,VASP,L12,5.171779731813626
vasp-Ag3V1,Ag3V1,Ag,V,3.0,1.0,4.1244874989835445,-3.94043459,,VASP,L12,4.1244874989835445
vasp-Ag3W1,Ag3W1,Ag,W,3.0,1.0,4.128237910513133,-4.337837115,,VASP,L12,4.128237910513133
vasp-Ag3Y1,Ag3Y1,Ag,Y,3.0,1.0,4.3913195698007526,-3.77309368,,VASP,L12,4.3913195698007526
vasp-Ag3Zn1,Ag3Zn1,Ag,Zn,3.0,1.0,4.084502512033181,-2.3474373025,,VASP,L12,4.084502512033181
vasp-Ag3Zr1,Ag3Zr1,Ag,Zr,3.0,1.0,4.268656957369422,-3.98138348,,VASP,L12,4.268656957369422
vasp-Al3Ag1,Al3Ag1,Al,Ag,3.0,1.0,4.084501267268682,-3.4571913525,,VASP,L12,4.084501267268682
vasp-Al3Al1,Al3Al1,Al,Al,3.0,1.0,4.038641991289007,-3.7357623275,,VASP,L12,4.038641991289007
vasp-Al3Au1,Al3Au1,Al,Au,3.0,1.0,4.050970454516635,-3.7356685125,,VASP,L12,4.050970454516635
vasp-Al3Ba1,Al3Ba1,Al,Ba,3.0,1.0,4.679839384508709,-3.1048797375,,VASP,L12,4.679839384508709
vasp-Al3Ca1,Al3Ca1,Al,Ca,3.0,1.0,4.300646091462237,-3.4537149275,,VASP,L12,4.300646091462237
vasp-Al3Cd1,Al3Cd1,Al,Cd,3.0,1.0,4.191022142265811,-2.841121075,,VASP,L12,4.191022142265811
vasp-Al3Ce1,Al3Ce1,Al,Ce,3.0,1.0,4.33204516762501,-4.62887893,,VASP,L12,4.33204516762501
vasp-Al3Co1,Al3Co1,Al,Co,3.0,1.0,3.790967380271204,-4.7812352675,,VASP,L12,3.790967380271204
vasp-Al3Cr1,Al3Cr1,Al,Cr,3.0,1.0,3.899010891980973,-5.27528876,,VASP,L12,3.899010891980973
vasp-Al3Cu1,Al3Cu1,Al,Cu,3.0,1.0,3.9342301138333955,-3.78731653,,VASP,L12,3.9342301138333955
vasp-Al3Dy1,Al3Dy1,Al,Dy,3.0,1.0,4.383936251025098,-5.3652737625,,VASP,L12,4.383936251025098
vasp-Al3Er1,Al3Er1,Al,Er,3.0,1.0,4.263725872299606,-4.9323365825,,VASP,L12,4.263725872299606
vasp-Al3Eu1,Al3Eu1,Al,Eu,3.0,1.0,4.00428074168091,-5.3388945975,,VASP,L12,4.00428074168091
vasp-Al3Fe1,Al3Fe1,Al,Fe,3.0,1.0,3.7943588794104564,-4.9814797275,,VASP,L12,3.7943588794104564
vasp-Al3Ga1,Al3Ga1,Al,Ga,3.0,1.0,4.074592017389704,-3.493117125,,VASP,L12,4.074592017389704
vasp-Al3Gd1,Al3Gd1,Al,Gd,3.0,1.0,4.170477212981552,-6.528439745,,VASP,L12,4.170477212981552
vasp-Al3Ge1,Al3Ge1,Al,Ge,3.0,1.0,4.107539973032171,-3.8274247,,VASP,L12,4.107539973032171
vasp-Al3Hf1,Al3Hf1,Al,Hf,3.0,1.0,4.085957195435621,-5.662027255,,VASP,L12,4.085957195435621
vasp-Al3Hg1,Al3Hg1,Al,Hg,3.0,1.0,4.1946406058027685,-2.67125104,,VASP,L12,4.1946406058027685
vasp-Al3Ho1,Al3Ho1,Al,Ho,3.0,1.0,4.179569372551006,-5.046164465,,VASP,L12,4.179569372551006
vasp-Al3In1,Al3In1,Al,In,3.0,1.0,4.2705452380320335,-3.2598422725,,VASP,L12,4.2705452380320335
vasp-Al3Ir1,Al3Ir1,Al,Ir,3.0,1.0,3.873354360449106,-5.4969692175,,VASP,L12,3.873354360449106
vasp-Al3La1,Al3La1,Al,La,3.0,1.0,4.443230208975512,-4.324005905,,VASP,L12,4.443230208975512
vasp-Al3Lu1,Al3Lu1,Al,Lu,3.0,1.0,4.1844445765251015,-4.33251852,,VASP,L12,4.1844445765251015
vasp-Al3Mg1,Al3Mg1,Al,Mg,3.0,1.0,4.1421662449584735,-3.18277072,,VASP,L12,4.1421662449584735
vasp-Al3Mn1,Al3Mn1,Al,Mn,3.0,1.0,3.8547927757275935,-5.1963584475,,VASP,L12,3.8547927757275935
vasp-Al3Mo1,Al3Mo1,Al,Mo,3.0,1.0,3.940918198789551,-5.6453307175,,VASP,L12,3.940918198789551
vasp-Al3Nb1,Al3Nb1,Al,Nb,3.0,1.0,3.998656029981856,-5.5853080525,,VASP,L12,3.998656029981856
vasp-Al3Nd1,Al3Nd1,Al,Nd,3.0,1.0,4.293696621728234,-4.7858775825,,VASP,L12,4.293696621728234
vasp-Al3Ni1,Al3Ni1,Al,Ni,3.0,1.0,3.844704772286192,-4.4012156425,,VASP,L12,3.844704772286192
vasp-Al3Os1,Al3Os1,Al,Os,3.0,1.0,3.8690105059599107,-5.8358784475,,VASP,L12,3.8690105059599107
vasp-Al3Pb1,Al3Pb1,Al,Pb,3.0,1.0,4.420297148320125,-3.4098612425,,VASP,L12,4.420297148320125
vasp-Al3Pd1,Al3Pd1,Al,Pd,3.0,1.0,3.958704336593992,-4.4636569625,,VASP,L12,3.958704336593992
vasp-Al3Pr1,Al3Pr1,Al,Pr,3.0,1.0,4.4515815773194785,-4.47406312,,VASP,L12,4.4515815773194785
vasp-Al3Pt1,Al3Pt1,Al,Pt,3.0,1.0,3.9347656308787573,-4.7827978175,,VASP,L12,3.9347656308787573
vasp-Al3Re1,Al3Re1,Al,Re,3.0,1.0,3.9002059008389596,-5.950659615,,VASP,L12,3.9002059008389596
vasp-Al3Rh1,Al3Rh1,Al,Rh,3.0,1.0,3.871337912790901,-5.11485575,,VASP,L12,3.871337912790901
vasp-Al3Ru1,Al3Ru1,Al,Ru,3.0,1.0,3.8640886859681425,-5.463689725,,VASP,L12,3.8640886859681425
vasp-Al3Sc1,Al3Sc1,Al,Sc,3.0,1.0,4.104012215054653,-4.815105785,,VASP,L12,4.104012215054653
vasp-Al3Si1,Al3Si1,Al,Si,3.0,1.0,4.0,-4.047252735,,VASP,L12,4.0
vasp-Al3Sm1,Al3Sm1,Al,Sm,3.0,1.0,4.23606105754543,-4.7791208275,,VASP,L12,4.23606105754543
vasp-Al3Sn1,Al3Sn1,Al,Sn,3.0,1.0,4.298854101262721,-3.6035526925,,VASP,L12,4.298854101262721
vasp-Al3Sr1,Al3Sr1,Al,Sr,3.0,1.0,4.468845381101265,-3.2143612725,,VASP,L12,4.468845381101265
vasp-Al3Ta1,Al3Ta1,Al,Ta,3.0,1.0,4.0,-5.90821839,,VASP,L12,4.0
vasp-Al3Tb1,Al3Tb1,Al,Tb,3.0,1.0,4.327744238995429,-6.087260205,,VASP,L12,4.327744238995429
vasp-Al3Tc1,Al3Tc1,Al,Tc,3.0,1.0,3.8909833378951815,-5.5923005725,,VASP,L12,3.8909833378951815
vasp-Al3Ti1,Al3Ti1,Al,Ti,3.0,1.0,3.9761712533445164,-5.1196974175,,VASP,L12,3.9761712533445164
vasp-Al3Tm1,Al3Tm1,Al,Tm,3.0,1.0,4.127989761862974,-4.7725618575,,VASP,L12,4.127989761862974
vasp-Al3V1,Al3V1,Al,V,3.0,1.0,3.9091776643111373,-5.1864643925,,VASP,L12,3.9091776643111373
vasp-Al3W1,Al3W1,Al,W,3.0,1.0,3.9368839788949566,-5.99575046,,VASP,L12,3.9368839788949566
vasp-Al3Y1,Al3Y1,Al,Y,3.0,1.0,4.254310921971744,-4.8344090025,,VASP,L12,4.254310921971744
vasp-Al3Zn1,Al3Zn1,Al,Zn,3.0,1.0,4.0195705074963195,-3.04637342,,VASP,L12,4.0195705074963195
vasp-Al3Zr1,Al3Zr1,Al,Zr,3.0,1.0,4.100816784554609,-5.39760457,,VASP,L12,4.100816784554609
vasp-Au3Ag1,Au3Ag1,Au,Ag,3.0,1.0,4.1484223876016895,-3.12277529,,VASP,L12,4.1484223876016895
vasp-Au3Al1,Au3Al1,Au,Al,3.0,1.0,4.0970599180015235,-3.533877945,,VASP,L12,4.0970599180015235
vasp-Au3Au1,Au3Au1,Au,Au,3.0,1.0,4.154329622839228,-3.1969207475,,VASP,L12,4.154329622839228
vasp-Au3Ba1,Au3Ba1,Au,Ba,3.0,1.0,4.648746593808789,-3.127172595,,VASP,L12,4.648746593808789
vasp-Au3Ca1,Au3Ca1,Au,Ca,3.0,1.0,4.327678286798651,-3.384726,,VASP,L12,4.327678286798651
vasp-Au3Cd1,Au3Cd1,Au,Cd,3.0,1.0,4.201122370116691,-2.71715151,,VASP,L12,4.201122370116691
vasp-Au3Ce1,Au3Ce1,Au,Ce,3.0,1.0,4.44551590520426,-4.2818475075,,VASP,L12,4.44551590520426
vasp-Au3Co1,Au3Co1,Au,Co,3.0,1.0,4.036447946168879,-3.9286750075,,VASP,L12,4.036447946168879
vasp-Au3Cr1,Au3Cr1,Au,Cr,3.0,1.0,4.106607091877015,-4.7353228075,,VASP,L12,4.106607091877015
vasp-Au3Cu1,Au3Cu1,Au,Cu,3.0,1.0,4.037095890437225,-3.362256465,,VASP,L12,4.037095890437225
vasp-Au3Dy1,Au3Dy1,Au,Dy,3.0,1.0,4.043785923070843,-4.9695908225,,VASP,L12,4.043785923070843
vasp-Au3Er1,Au3Er1,Au,Er,3.0,1.0,4.349830261358977,-4.838902905,,VASP,L12,4.349830261358977
vasp-Au3Eu1,Au3Eu1,Au,Eu,3.0,1.0,5.179866281157838,-4.7256571975,,VASP,L12,5.179866281157838
vasp-Au3Fe1,Au3Fe1,Au,Fe,3.0,1.0,4.065096489621262,-4.286832615,,VASP,L12,4.065096489621262
vasp-Au3Ga1,Au3Ga1,Au,Ga,3.0,1.0,4.124183632309961,-3.20084636,,VASP,L12,4.124183632309961
vasp-Au3Gd1,Au3Gd1,Au,Gd,3.0,1.0,4.4001170369343905,-4.9187247475,,VASP,L12,4.4001170369343905
vasp-Au3Ge1,Au3Ge1,Au,Ge,3.0,1.0,4.182970646002984,-3.456122875,,VASP,L12,4.182970646002984
vasp-Au3Hf1,Au3Hf1,Au,Hf,3.0,1.0,4.213667683875268,-5.100322455,,VASP,L12,4.213667683875268
vasp-Au3Hg1,Au3Hg1,Au,Hg,3.0,1.0,4.227222411216807,-2.39093802,,VASP,L12,4.227222411216807
vasp-Au3Ho1,Au3Ho1,Au,Ho,3.0,1.0,4.358406258593124,-5.145733035,,VASP,L12,4.358406258593124
vasp-Au3In1,Au3In1,Au,In,3.0,1.0,4.227021380585061,-3.1607011175,,VASP,L12,4.227021380585061
vasp-Au3Ir1,Au3Ir1,Au,Ir,3.0,1.0,4.073967295274822,-4.275131625,,VASP,L12,4.073967295274822
vasp-Au3La1,Au3La1,Au,La,3.0,1.0,4.504768474630062,-4.141315695,,VASP,L12,4.504768474630062
vasp-Au3Lu1,Au3Lu1,Au,Lu,3.0,1.0,4.305698785242853,-4.0807485425,,VASP,L12,4.305698785242853
vasp-Au3Mg1,Au3Mg1,Au,Mg,3.0,1.0,4.13648622632521,-3.1832790625,,VASP,L12,4.13648622632521
vasp-Au3Mn1,Au3Mn1,Au,Mn,3.0,1.0,4.110246685446767,-4.681017495,,VASP,L12,4.110246685446767
vasp-Au3Mo1,Au3Mo1,Au,Mo,3.0,1.0,4.153803563253507,-4.681253405,,VASP,L12,4.153803563253507
vasp-Au3Nb1,Au3Nb1,Au,Nb,3.0,1.0,4.188343591385821,-4.7344467475,,VASP,L12,4.188343591385821
vasp-Au3Nd1,Au3Nd1,Au,Nd,3.0,1.0,4.4324332361248295,-4.4299648675,,VASP,L12,4.4324332361248295
vasp-Au3Ni1,Au3Ni1,Au,Ni,3.0,1.0,4.0083546788046,-3.7084858375,,VASP,L12,4.0083546788046
vasp-Au3Os1,Au3Os1,Au,Os,3.0,1.0,4.068413413845706,-4.54626544,,VASP,L12,4.068413413845706
vasp-Au3Pb1,Au3Pb1,Au,Pb,3.0,1.0,4.370018156781968,-3.2488536825,,VASP,L12,4.370018156781968
vasp-Au3Pd1,Au3Pd1,Au,Pd,3.0,1.0,4.0919649913733345,-3.7965980475,,VASP,L12,4.0919649913733345
vasp-Au3Pr1,Au3Pr1,Au,Pr,3.0,1.0,4.465893564680377,-3.6848098125,,VASP,L12,4.465893564680377
vasp-Au3Pt1,Au3Pt1,Au,Pt,3.0,1.0,4.097407971657165,-3.90154953,,VASP,L12,4.097407971657165
vasp-Au3Re1,Au3Re1,Au,Re,3.0,1.0,4.084701484402969,-4.7619975225,,VASP,L12,4.084701484402969
vasp-Au3Rh1,Au3Rh1,Au,Rh,3.0,1.0,4.06929595989458,-4.0798991175,,VASP,L12,4.06929595989458
vasp-Au3Ru1,Au3Ru1,Au,Ru,3.0,1.0,4.06860534674337,-4.288179255,,VASP,L12,4.06860534674337
vasp-Au3Sc1,Au3Sc1,Au,Sc,3.0,1.0,4.211789390556995,-4.456859335,,VASP,L12,4.211789390556995
vasp-Au3Si1,Au3Si1,Au,Si,3.0,1.0,4.114513310546824,-3.589529495,,VASP,L12,4.114513310546824
vasp-Au3Sm1,Au3Sm1,Au,Sm,3.0,1.0,4.4222010005162184,-4.9283064875,,VASP,L12,4.4222010005162184
vasp-Au3Sn1,Au3Sn1,Au,Sn,3.0,1.0,4.277270731067066,-3.3864661825,,VASP,L12,4.277270731067066
vasp-Au3Sr1,Au3Sr1,Au,Sr,3.0,1.0,4.489260658801791,-3.199216965,,VASP,L12,4.489260658801791
vasp-Au3Ta1,Au3Ta1,Au,Ta,3.0,1.0,4.164092645970634,-5.0817477375,,VASP,L12,4.164092645970634
vasp-Au3Tb1,Au3Tb1,Au,Tb,3.0,1.0,4.139748574240178,-5.3633504725,,VASP,L12,4.139748574240178
vasp-Au3Tc1,Au3Tc1,Au,Tc,3.0,1.0,4.13862527061488,-4.4987777675,,VASP,L12,4.13862527061488
vasp-Au3Ti1,Au3Ti1,Au,Ti,3.0,1.0,4.1400396648287225,-4.459599415,,VASP,L12,4.1400396648287225
vasp-Au3Tm1,Au3Tm1,Au,Tm,3.0,1.0,4.004390947722414,-4.2055397075,,VASP,L12,4.004390947722414
vasp-Au3V1,Au3V1,Au,V,3.0,1.0,4.109073255491266,-4.5680586225,,VASP,L12,4.109073255491266
vasp-Au3W1,Au3W1,Au,W,3.0,1.0,4.131418448226913,-4.9785616525,,VASP,L12,4.131418448226913
vasp-Au3Y1,Au3Y1,Au,Y,3.0,1.0,4.354236953402338,-4.584633735,,VASP,L12,4.354236953402338
vasp-Au3Zn1,Au3Zn1,Au,Zn,3.0,1.0,4.087257227060816,-2.81409739,,VASP,L12,4.087257227060816
vasp-Au3Zr1,Au3Zr1,Au,Zr,3.0,1.0,4.244157064361558,-4.7656756025,,VASP,L12,4.244157064361558
vasp-Ba3Ag1,Ba3Ag1,Ba,Ag,3.0,1.0,5.092856269296673,-1.52825613,,VASP,L12,5.092856269296673
vasp-Ba3Al1,Ba3Al1,Ba,Al,3.0,1.0,5.569485970699441,-2.265248015,,VASP,L12,5.569485970699441
vasp-Ba3Au1,Ba3Au1,Ba,Au,3.0,1.0,5.171853706076615,-2.05463894,,VASP,L12,5.171853706076615
vasp-Ba3Ba1,Ba3Ba1,Ba,Ba,3.0,1.0,5.979383590194286,-1.7277775975,,VASP,L12,5.979383590194286
vasp-Ba3Ca1,Ba3Ca1,Ba,Ca,3.0,1.0,5.935545059198705,-1.7772630525,,VASP,L12,5.935545059198705
vasp-Ba3Cd1,Ba3Cd1,Ba,Cd,3.0,1.0,4.943600774542358,-0.7386384225,,VASP,L12,4.943600774542358
vasp-Ba3Ce1,Ba3Ce1,Ba,Ce,3.0,1.0,5.262375066681641,-2.006623235,,VASP,L12,5.262375066681641
vasp-Ba3Co1,Ba3Co1,Ba,Co,3.0,1.0,4.947469391159216,-2.2044590975,,VASP,L12,4.947469391159216
vasp-Ba3Cr1,Ba3Cr1,Ba,Cr,3.0,1.0,5.261935752022531,-2.59578889,,VASP,L12,5.261935752022531
vasp-Ba3Cu1,Ba3Cu1,Ba,Cu,3.0,1.0,4.800154997552153,-1.2297514175,,VASP,L12,4.800154997552153
vasp-Ba3Dy1,Ba3Dy1,Ba,Dy,3.0,1.0,6.876267821994564,9.511733545,,VASP,L12,6.876267821994564
vasp-Ba3Er1,Ba3Er1,Ba,Er,3.0,1.0,5.153590231738098,1.6257555825,,VASP,L12,5.153590231738098
vasp-Ba3Eu1,Ba3Eu1,Ba,Eu,3.0,1.0,5.058013229998999,1.2307764025,,VASP,L12,5.058013229998999
vasp-Ba3Fe1,Ba3Fe1,Ba,Fe,3.0,1.0,4.947356372975676,-2.2809773025,,VASP,L12,4.947356372975676
vasp-Ba3Ga1,Ba3Ga1,Ba,Ga,3.0,1.0,5.544805871153316,-2.14993802,,VASP,L12,5.544805871153316
vasp-Ba3Gd1,Ba3Gd1,Ba,Gd,3.0,1.0,4.371301763241091,0.2186133225,,VASP,L12,4.371301763241091
vasp-Ba3Ge1,Ba3Ge1,Ba,Ge,3.0,1.0,5.451959061669536,-2.687893805,,VASP,L12,5.451959061669536
vasp-Ba3Hf1,Ba3Hf1,Ba,Hf,3.0,1.0,5.485647986916823,-3.1613741275,,VASP,L12,5.485647986916823
vasp-Ba3Hg1,Ba3Hg1,Ba,Hg,3.0,1.0,5.18250476720679,-1.1910678175,,VASP,L12,5.18250476720679
vasp-Ba3Ho1,Ba3Ho1,Ba,Ho,3.0,1.0,5.0338719880913,1.5771893425,,VASP,L12,5.0338719880913
vasp-Ba3In1,Ba3In1,Ba,In,3.0,1.0,5.641818358308323,-2.177813795,,VASP,L12,5.641818358308323
vasp-Ba3Ir1,Ba3Ir1,Ba,Ir,3.0,1.0,5.135143047380655,-3.2616326625,,VASP,L12,5.135143047380655
vasp-Ba3La1,Ba3La1,Ba,La,3.0,1.0,5.709200457745101,-2.3268505125,,VASP,L12,5.709200457745101
vasp-Ba3Lu1,Ba3Lu1,Ba,Lu,3.0,1.0,5.334460776746067,-1.8772390725,,VASP,L12,5.334460776746067
vasp-Ba3Mg1,Ba3Mg1,Ba,Mg,3.0,1.0,5.76508947391576,-1.695736085,,VASP,L12,5.76508947391576
vasp-Ba3Mn1,Ba3Mn1,Ba,Mn,3.0,1.0,4.960536457046914,-2.3137765175,,VASP,L12,4.960536457046914
vasp-Ba3Mo1,Ba3Mo1,Ba,Mo,3.0,1.0,5.22930610164326,-2.9827881275,,VASP,L12,5.22930610164326
vasp-Ba3Nb1,Ba3Nb1,Ba,Nb,3.0,1.0,5.3717580790893855,-2.966388535,,VASP,L12,5.3717580790893855
vasp-Ba3Nd1,Ba3Nd1,Ba,Nd,3.0,1.0,5.122886780670809,1.8278015075,,VASP,L12,5.122886780670809
vasp-Ba3Ni1,Ba3Ni1,Ba,Ni,3.0,1.0,4.950405930948385,-1.9778497,,VASP,L12,4.950405930948385
vasp-Ba3Os1,Ba3Os1,Ba,Os,3.0,1.0,5.077534668208363,-3.340853325,,VASP,L12,5.077534668208363
vasp-Ba3Pb1,Ba3Pb1,Ba,Pb,3.0,1.0,5.64492553686755,-2.5862300725,,VASP,L12,5.64492553686755
vasp-Ba3Pd1,Ba3Pd1,Ba,Pd,3.0,1.0,5.036403765033705,-2.340263555,,VASP,L12,5.036403765033705
vasp-Ba3Pr1,Ba3Pr1,Ba,Pr,3.0,1.0,5.341621492322512,1.98165714,,VASP,L12,5.341621492322512
vasp-Ba3Pt1,Ba3Pt1,Ba,Pt,3.0,1.0,5.1055250474637885,-2.8143594525,,VASP,L12,5.1055250474637885
vasp-Ba3Re1,Ba3Re1,Ba,Re,3.0,1.0,5.107364452101851,-3.3254616875,,VASP,L12,5.107364452101851
vasp-Ba3Rh1,Ba3Rh1,Ba,Rh,3.0,1.0,5.121859074198689,-2.859929885,,VASP,L12,5.121859074198689
vasp-Ba3Ru1,Ba3Ru1,Ba,Ru,3.0,1.0,5.1724801831429215,-3.03162469,,VASP,L12,5.1724801831429215
vasp-Ba3Sc1,Ba3Sc1,Ba,Sc,3.0,1.0,5.345395664391325,-2.3616874925,,VASP,L12,5.345395664391325
vasp-Ba3Si1,Ba3Si1,Ba,Si,3.0,1.0,5.413077844053504,-2.7684175025,,VASP,L12,5.413077844053504
vasp-Ba3Sm1,Ba3Sm1,Ba,Sm,3.0,1.0,5.0607047422832725,-3.5092165375,,VASP,L12,5.0607047422832725
vasp-Ba3Sn1,Ba3Sn1,Ba,Sn,3.0,1.0,5.593256927655224,-2.700085955,,VASP,L12,5.593256927655224
vasp-Ba3Sr1,Ba3Sr1,Ba,Sr,3.0,1.0,5.836613945994567,-1.57257365,,VASP,L12,5.836613945994567
vasp-Ba3Ta1,Ba3Ta1,Ba,Ta,3.0,1.0,5.313421627194333,-3.25345976,,VASP,L12,5.313421627194333
vasp-Ba3Tb1,Ba3Tb1,Ba,Tb,3.0,1.0,4.0,1.506876205,,VASP,L12,4.0
vasp-Ba3Tc1,Ba3Tc1,Ba,Tc,3.0,1.0,5.144123623065697,-2.9934909025,,VASP,L12,5.144123623065697
vasp-Ba3Ti1,Ba3Ti1,Ba,Ti,3.0,1.0,5.551070765719614,-2.6615531825,,VASP,L12,5.551070765719614
