query_id,question,difficulty,hop_count,method,sql,syntax_valid,execution_valid,execution_accuracy,execution_precision,execution_recall,execution_f1,raw_execution_accuracy,raw_execution_precision,raw_execution_f1,hallucinated_table_rate,hallucinated_column_rate,hallucinated_join_rate,token_usage,latency_ms,repair_attempts,repair_tokens
q_easy_011,全化合物のformula一覧を出して。,easy,0,baseline1_llm_only,"SELECT formula
FROM material_entry
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2389,4269,1,2138
q_easy_012,L12型化合物の数を教えて。,easy,1,baseline1_llm_only,"SELECT COUNT(*) AS count
FROM structure
WHERE strukturbericht IN ('L12', 'L1_2', 'L1₂')
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2948,12554,1,2344
q_easy_013,Ptを含む化合物を表示して。,easy,1,baseline1_llm_only,"SELECT *
FROM material_entry
WHERE formula LIKE '%Pt%'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2783,16878,1,2196
q_easy_014,NiとAlの両方を含む化合物を抽出して。,easy,1,baseline1_llm_only,"SELECT m.*
FROM material_entry AS m
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    JOIN element AS e ON e.symbol = c.element
    WHERE c.entry_id = m.entry_id
      AND e.symbol = 'Ni'
)
AND EXISTS (
    SELECT 1
    FROM composition AS c
    JOIN element AS e ON e.symbol = c.element
    WHERE c.entry_id = m.entry_id
      AND e.symbol = 'Al'
)
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3097,9757,1,2561
q_easy_015,Gaを含むL1₂型化合物を表示して。,easy,2,baseline1_llm_only,"SELECT me.*
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND EXISTS (
    SELECT 1
    FROM composition AS comp
    WHERE comp.entry_id = me.entry_id
      AND comp.element = 'Ga'
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3255,16758,1,2611
q_easy_016,Feを含む化合物を一覧にして。,easy,1,baseline1_llm_only,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS comp
  ON comp.entry_id = me.entry_id
JOIN element AS e
  ON e.symbol = comp.element
WHERE e.symbol = 'Fe'
ORDER BY me.entry_id
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2949,16120,1,2326
q_easy_017,Aサイトの元素を一覧にして。,easy,1,baseline1_llm_only,"SELECT DISTINCT c.element AS a_site
FROM composition c
WHERE c.element IS NOT NULL
  AND c.site_label IS NOT NULL
  AND (
    c.site_label ILIKE 'A%'
    OR c.site_label ILIKE '%A-site%'
    OR c.site_label ILIKE '%A_site%'
    OR c.site_label ILIKE '%A site%'
  )
ORDER BY a_site
LIMIT 10000;",True,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5848,15337,2,5255
q_easy_018,化合物の元素系を表示して。,easy,0,baseline1_llm_only,"SELECT DISTINCT chemical_system AS element_system
FROM material_entry
ORDER BY element_system
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2413,4768,1,2183
q_easy_019,L1₂型でcubic構造の化合物を出して。,easy,1,baseline1_llm_only,"SELECT DISTINCT me.formula AS compound
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND LOWER(s.crystal_system) = 'cubic'
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3030,11495,1,2518
q_easy_020,Wを含むL1₂型化合物を表示して。,easy,2,baseline1_llm_only,"SELECT me.*, s.*
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'W'
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3152,16657,1,2540
q_medium_001,Niを含む安定なL1₂型化合物を抽出して。,medium,3,baseline1_llm_only,"SELECT me.*, s.*, ps.*
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Ni'
)
  AND s.strukturbericht IN ('L1_2', 'L12')
  AND ps.energy_above_hull = 0
LIMIT 10000;",True,True,0.5,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,3335,18550,1,2710
q_medium_002,形成エネルギーが負のL1₂型化合物を元素組み合わせごとに整理して。,medium,2,baseline1_llm_only,"SELECT
  array_to_string(element_combination, '-') AS element_combination,
  count(*) AS compound_count,
  jsonb_agg(
    jsonb_build_object(
      'material_id', material_id,
      'formula', formula,
      'formation_energy_per_atom', formation_energy_per_atom,
      'strukturbericht', strukturbericht,
      'prototype', prototype
    )
    ORDER BY formation_energy_per_atom
  ) AS compounds
FROM (
  SELECT
    me.entry_id AS material_id,
    me.formula,
    ps.formation_energy_per_atom,
    s.strukturbericht,
    s.prototype,
    array_agg(DISTINCT c.element ORDER BY c.element) AS element_combination
  FROM material_entry AS me
  JOIN phase_stability AS ps
    ON me.entry_id = ps.entry_id
  JOIN structure AS s
    ON me.entry_id = s.entry_id
  JOIN composition AS c
    ON me.entry_id = c.entry_id
  WHERE ps.formation_energy_per_atom < 0
    AND (
      regexp_replace(
        upper(translate(coalesce(s.strukturbericht, ''), '₀₁₂₃₄₅₆₇₈₉', '0123456789')),
        '[^A-Z0-9]',
        '',
        'g'
      ) = 'L12'
      OR regexp_replace(
        upper(translate(coalesce(s.prototype, ''), '₀₁₂₃₄₅₆₇₈₉', '0123456789')),
        '[^A-Z0-9]',
        '',
        'g'
      ) LIKE '%L12%'
      OR s.prototype ILIKE '%Cu3Au%'
    )
  GROUP BY
    me.entry_id,
    me.formula,
    ps.formation_energy_per_atom,
    s.strukturbericht,
    s.prototype
) AS t
GROUP BY element_combination
ORDER BY element_combination
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7068,15584,2,6315
q_medium_003,Alを含む安定なL1₂型金属間化合物を抽出して。,medium,3,baseline1_llm_only,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS c
  ON c.entry_id = me.entry_id
JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE c.element = 'Al'
  AND (
    ps.is_stable = TRUE
    OR ps.energy_above_hull <= 0.01
  )
  AND (
    COALESCE(s.strukturbericht, '') ILIKE ANY (
      ARRAY['%L1_2%', '%L12%', '%L1₂%']
    )
    OR COALESCE(s.prototype, '') ILIKE ANY (
      ARRAY['%L1_2%', '%L12%', '%L1₂%', '%Cu3Au%', '%AuCu3%']
    )
    OR COALESCE(s.formula_type, '') ILIKE ANY (
      ARRAY['%L1_2%', '%L12%', '%L1₂%', '%Cu3Au%', '%AB3%', '%A3B%']
    )
  )
LIMIT 10000;",True,True,1.0,0.6,1.0,0.7499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,6535,16412,2,5871
q_medium_004,Ni₃Alに近い格子定数を持つL1₂化合物を探して。,medium,2,baseline1_llm_only,"WITH ref AS (
  SELECT s.lattice_a AS ref_a
  FROM material_entry AS me
  JOIN structure AS s
    ON me.entry_id = s.entry_id
  WHERE me.formula IN ('Ni3Al', 'AlNi3')
    AND s.prototype = 'L12'
    AND s.lattice_a IS NOT NULL
  ORDER BY me.entry_id
  LIMIT 1
)
SELECT
  me.entry_id AS material_id,
  me.formula,
  s.prototype,
  s.lattice_a,
  ABS(s.lattice_a - ref.ref_a) AS delta_a,
  ABS(s.lattice_a - ref.ref_a) / ref.ref_a * 100.0 AS delta_a_percent
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
CROSS JOIN ref
WHERE s.prototype = 'L12'
  AND me.formula NOT IN ('Ni3Al', 'AlNi3')
  AND s.lattice_a IS NOT NULL
ORDER BY delta_a ASC
LIMIT 20;",True,True,0.05102040816326531,1.0,0.05102040816326531,0.09708737864077671,0.0,0.0,0.0,0.0,1.0,0.5,3423,16454,1,2678
q_medium_005,安定なL1₂型化合物を形成エネルギーが低い順に出して。,medium,2,baseline1_llm_only,"SELECT
  me.formula,
  ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND ps.is_stable = TRUE
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.0,0.0,0.0,1.0,0.0,3656,31080,1,2505
q_medium_006,準安定なL1₂型化合物を抽出して。,medium,2,baseline1_llm_only,"SELECT *
FROM material_entry
JOIN phase_stability
  ON material_entry.entry_id = phase_stability.entry_id
JOIN structure
  ON material_entry.entry_id = structure.entry_id
WHERE phase_stability.is_stable = FALSE
  AND structure.strukturbericht IN ('L1₂', 'L12', 'L1_2')
LIMIT 10000;",True,True,0.8449197860962567,0.4450704225352113,0.8449197860962567,0.5830258302583026,0.0,0.0,0.0,0.0,0.0,0.0,3310,15704,1,2695
q_medium_007,L1₂型化合物の形成エネルギー分布を教えて。,medium,2,baseline1_llm_only,"SELECT
  bin_start,
  bin_start + 0.05 AS bin_end,
  COUNT(*) AS compound_count
FROM (
  SELECT
    FLOOR(ps.formation_energy_per_atom / 0.05) * 0.05 AS bin_start
  FROM material_entry me
  JOIN phase_stability ps
    ON me.entry_id = ps.entry_id
  JOIN structure s
    ON me.entry_id = s.entry_id
  WHERE ps.formation_energy_per_atom IS NOT NULL
    AND s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
) AS l12
GROUP BY bin_start
ORDER BY bin_start
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3226,15500,1,2542
q_medium_008,Co含有L1₂型化合物を安定性の高い順に表示して。,medium,3,baseline1_llm_only,"SELECT me.*, s.*, ps.*
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE (
    s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
    OR s.prototype IN ('L1₂', 'L12', 'L1_2')
  )
  AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Co'
  )
ORDER BY ps.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3270,18072,1,2642
q_medium_009,格子定数が3.5Å以上のL1₂化合物を出して。,medium,2,baseline1_llm_only,"SELECT me.*, s.*
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE (
    s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
    OR s.prototype IN ('L1₂', 'L12', 'L1_2')
  )
  AND s.lattice_a >= 3.5
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3098,16174,1,2479
q_medium_010,NiまたはCoを含むL1₂型化合物を一覧にして。,medium,2,baseline1_llm_only,"SELECT DISTINCT me.formula
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
JOIN composition AS c
  ON c.entry_id = me.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND c.element IN ('Ni', 'Co')
ORDER BY me.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3059,17099,1,2412
q_medium_011,形成エネルギーが-0.4以下のL1₂型化合物を出して。,medium,2,baseline1_llm_only,"SELECT *
FROM material_entry
JOIN phase_stability
  ON material_entry.entry_id = phase_stability.entry_id
JOIN structure
  ON material_entry.entry_id = structure.entry_id
WHERE phase_stability.formation_energy_per_atom <= -0.4
  AND structure.strukturbericht IN ('L1₂', 'L1_2', 'L12')
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2826,10424,1,2384
q_medium_012,energy above hullが0.01以下のL1₂型化合物を表示して。,medium,2,baseline1_llm_only,"SELECT *
FROM material_entry
JOIN phase_stability
  ON material_entry.entry_id = phase_stability.entry_id
JOIN structure
  ON material_entry.entry_id = structure.entry_id
WHERE phase_stability.energy_above_hull <= 0.01
  AND (
    structure.strukturbericht IN ('L1₂', 'L1_2', 'L12')
    OR structure.prototype IN ('L1₂', 'L1_2', 'L12')
  )
ORDER BY phase_stability.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2920,9983,1,2481
q_medium_013,Ti含有L1₂型化合物の格子定数と形成エネルギーを表示して。,medium,3,baseline1_llm_only,"SELECT
  me.formula,
  s.lattice_a AS lattice_constant,
  ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN composition AS c
  ON me.entry_id = c.entry_id
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE c.element = 'Ti'
  AND s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND s.lattice_a IS NOT NULL
  AND ps.formation_energy_per_atom IS NOT NULL
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6110,14712,2,5466
q_medium_014,L1₂化合物の格子定数を小さい順にソートして。,medium,2,baseline1_llm_only,"SELECT
    me.formula AS compound,
    s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
    ON me.entry_id = s.entry_id
WHERE (s.strukturbericht = 'L12' OR s.prototype = 'L12')
  AND s.lattice_a IS NOT NULL
ORDER BY s.lattice_a ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5808,11353,2,5290
q_medium_015,化学系Al-Niに属するL1₂化合物を抽出して。,medium,2,baseline1_llm_only,"SELECT *
FROM material_entry
JOIN structure
  ON material_entry.entry_id = structure.entry_id
WHERE material_entry.chemical_system = 'Al-Ni'
  AND structure.strukturbericht IN ('L1_2', 'L1₂', 'L12')
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2945,16887,1,2325
q_medium_016,安定で格子定数が3.6Å未満のL1₂化合物を出して。,medium,2,baseline1_llm_only,"SELECT
  me.formula,
  s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND ps.is_stable = TRUE
  AND s.lattice_a < 3.6
LIMIT 10000;",True,True,1.0,0.18181818181818182,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,2968,17298,1,2330
q_medium_017,Nbを含むL1₂型化合物の安定性情報を出して。,medium,3,baseline1_llm_only,"SELECT DISTINCT
  me.entry_id AS material_id,
  me.formula,
  st.strukturbericht AS structure_type,
  ps.formation_energy_per_atom,
  ps.energy_above_hull,
  ps.is_stable
FROM material_entry AS me
JOIN composition AS c
  ON c.entry_id = me.entry_id
JOIN structure AS st
  ON st.entry_id = me.entry_id
LEFT JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE c.element = 'Nb'
  AND st.strukturbericht IN ('L1₂', 'L12', 'L1_2')
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,3529,17305,1,2834
q_medium_018,Scを含むL1₂型化合物を格子定数と共に表示して。,medium,2,baseline1_llm_only,"SELECT
  me.formula,
  s.lattice_a,
  s.lattice_b,
  s.lattice_c
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE me.formula LIKE '%Sc%'
  AND s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
ORDER BY me.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4017,42415,1,2368
q_medium_019,L1₂型化合物のうちis_stableがtrueのものを出して。,medium,2,baseline1_llm_only,"SELECT me.*, s.*, ps.*
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND ps.is_stable IS TRUE
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3032,13197,1,2415
q_medium_020,Ni-Al系以外のL1₂型化合物を一覧にして。,medium,2,baseline1_llm_only,"SELECT DISTINCT me.formula
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND NOT (
    EXISTS (
      SELECT 1
      FROM composition AS c_ni
      WHERE c_ni.entry_id = me.entry_id
        AND c_ni.element = 'Ni'
    )
    AND EXISTS (
      SELECT 1
      FROM composition AS c_al
      WHERE c_al.entry_id = me.entry_id
        AND c_al.element = 'Al'
    )
  )
ORDER BY me.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3213,16729,1,2584
q_medium_021,Aサイト元素ごとのL1₂型化合物数を集計して。,medium,2,baseline1_llm_only,"WITH l12_entries AS (
  SELECT DISTINCT s.entry_id
  FROM structure s
  WHERE
    regexp_replace(coalesce(s.strukturbericht, ''), '[^[:alnum:]]', '', 'g') ILIKE 'L12'
    OR s.prototype ILIKE '%Cu3Au%'
    OR s.prototype ILIKE '%L1_2%'
    OR s.prototype ILIKE '%L12%'
),
a_site_composition AS (
  SELECT
    c.entry_id,
    c.element
  FROM composition c
  JOIN l12_entries l12
    ON l12.entry_id = c.entry_id
  WHERE
    upper(trim(coalesce(c.site_label, ''))) = 'A'

  UNION

  SELECT
    c.entry_id,
    c.element
  FROM composition c
  JOIN l12_entries l12
    ON l12.entry_id = c.entry_id
  WHERE
    c.site_label IS NULL
    AND c.atomic_fraction >= 0.70
)
SELECT
  asc1.element AS a_site_element,
  COUNT(DISTINCT asc1.entry_id) AS compound_count
FROM a_site_composition asc1
GROUP BY asc1.element
ORDER BY asc1.element
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6376,18792,2,5746
q_medium_022,形成エネルギーが最も低いL1₂型化合物TOP5を出して。,medium,2,baseline1_llm_only,"SELECT
  me.formula,
  ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE REPLACE(REPLACE(s.strukturbericht, '₂', '2'), '_', '') = 'L12'
ORDER BY ps.formation_energy_per_atom ASC NULLS LAST
LIMIT 5;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3043,15215,1,2407
q_medium_023,格子定数が4.0Å以上のL1₂化合物を出して。,medium,2,baseline1_llm_only,"SELECT DISTINCT me.*, s.*
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE s.lattice_a >= 4.0
  AND (
    regexp_replace(COALESCE(s.strukturbericht, ''), '[^A-Za-z0-9]', '', 'g') ILIKE 'L12'
    OR s.strukturbericht ILIKE '%L1%2%'
    OR s.prototype ILIKE '%Cu3Au%'
    OR (
      s.space_group_number = 221
      AND regexp_replace(COALESCE(s.formula_type, ''), '[^A-Za-z0-9]', '', 'g') IN ('A3B', 'AB3')
    )
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5929,14518,2,5320
q_medium_024,Pdを含むL1₂型化合物を形成エネルギー順に出して。,medium,3,baseline1_llm_only,"SELECT
  me.formula,
  ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE (
    s.prototype IN ('L1_2', 'L12', 'L1₂')
    OR s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
  )
  AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Pd'
  )
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3305,16842,1,2677
q_medium_025,Cu含有のL1₂型化合物を安定性で分類して。,medium,3,baseline1_llm_only,"SELECT DISTINCT
  me.entry_id AS material_id,
  me.formula,
  ps.energy_above_hull,
  CASE
    WHEN ps.energy_above_hull <= 0.0 THEN 'stable'
    WHEN ps.energy_above_hull <= 0.05 THEN 'metastable'
    ELSE 'unstable'
  END AS stability_class
FROM material_entry AS me
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE (
    lower(replace(replace(COALESCE(s.strukturbericht, ''), '_', ''), '₂', '2')) LIKE '%l12%'
    OR lower(replace(replace(COALESCE(s.prototype, ''), '_', ''), '₂', '2')) LIKE '%l12%'
    OR s.prototype ILIKE '%Cu3Au%'
    OR (
      s.space_group_number = 221
      AND (
        s.formula_type ILIKE '%A3B%'
        OR s.formula_type ILIKE '%AB3%'
      )
    )
  )
  AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Cu'
  )
ORDER BY ps.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6812,16825,2,6129
q_medium_026,Bサイト元素ごとの平均形成エネルギーを出して。,medium,2,baseline1_llm_only,"SELECT
  c.element AS b_site_element,
  AVG(ps.formation_energy_per_atom) AS avg_formation_energy
FROM composition AS c
JOIN phase_stability AS ps
  ON c.entry_id = ps.entry_id
WHERE c.site_label ILIKE '%B%'
GROUP BY c.element
ORDER BY c.element
LIMIT 10000;",True,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6016,16627,2,5403
